X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
1573 1576 2754.25 372425.75 6 16.699991604739516 52.48094892434778 -0.020674168860095248
1643 1387 2260.213235294097 373426.7867647059 6 16.914626465690095 47.54169996218159 -0.02282206990627374
1966 1146 3661.820652173832 850845.1793478262 9 16.39075732572661 60.51297920424867 -0.017930037725259133
2001 536 4411.318181818118 660419.6818181819 8 16.18857904019227 66.41775501940816 -0.016335993284972497
2920 189 5300.0 1260135.0 11 15.989310325998028 72.80109889280519 -0.01490362118843276
3445 535 2650.371794871753 496247.62820512825 7 16.741732997105856 51.48176176930771 -0.021075424824463816
3743 803 2434.5897435897496 496316.41025641025 7 16.833935529764354 49.34156203029804 -0.021989575427988253
3804 902 2146.9558823529514 373240.04411764705 6 16.97044219939788 46.335255285289534 -0.023416294856250953
3847 2208 2242.58928571429 235865.4107142857 5 16.923125642703987 47.35598468741084 -0.022911570885114283
368 574 2972.4358974359347 497487.56410256407 7 16.61721875614663 54.52005041666721 -0.019900935375296476
633 590 3361.8499999999767 1044512.15 10 16.483554169854088 57.981462554854346 -0.01871287739548683
816 1071 3065.838235294097 373631.1617647059 6 16.583626909559072 55.37001205791901 -0.019595444531690747
945 655 2670.570512820501 495973.4294871795 7 16.733489876455273 51.677562953573 -0.020995572120433802
1436 2446 2760.392045454588 662019.6079545454 8 16.697573081896586 52.53943324260919 -0.020651155390082717
2185 629 2425.9636363636237 851669.0363636364 9 16.837789283039836 49.254072282031906 -0.022028635394596853
2384 375 3981.0122699385975 851689.9877300614 9 16.300016209670495 63.09526345090095 -0.017196219504564205
2543 1296 2326.6102941176505 373210.38970588235 6 16.883190886742216 48.23494888685641 -0.022494063434068498
2742 1368 4620.61728395056 1047219.3827160494 10 16.138250004234344 67.97512253722357 -0.01596172186973032
2767 161 3339.1474358974374 495967.85256410256 7 16.490911011975427 57.78535658709252 -0.018776383223744884
3008 1992 1687.0337078651646 236576.96629213484 5 17.23219059970148 41.07351589364082 -0.026416048794303107
3180 260 3091.095588235301 373381.9044117647 6 16.574718911798836 55.59762214551357 -0.019515223100014426
3849 2410 2784.2826086956775 849387.7173913043 9 16.68821671327155 52.76630182887254 -0.02056236579775451
4205 171 2536.798913043458 851933.2010869565 9 16.789284892663837 50.366644846003574 -0.021542034481697094
381 2199 2379.2589285714494 235471.74107142855 5 16.858895730624916 48.777647837625885 -0.022243795018813052
883 804 6831.25 1770219.75 13 15.713749551765556 82.6513762740827 -0.013127428107210204
1086 1652 2645.4852941176505 372842.51470588235 6 16.743736620768583 51.434281312347025 -0.021094880152229153
2112 2067 2887.5147058823495 372063.48529411765 6 16.648689488167427 53.73559998625073 -0.020191455948712172
2477 2419 5675.20000000007 1041745.7999999999 10 15.915047072180318 75.33392330152512 -0.01440254207466763
2497 885 6147.2826086956775 852375.7173913043 9 15.8282920515578 78.40460833838581 -0.01383847229128749
2651 1291 5950.1293103448115 1279238.8706896552 11 15.863683989813513 77.13708129262353 -0.01406586795634639
3512 701 2413.477272727294 660985.5227272727 8 16.843391966243736 49.127154128112224 -0.022085545545149465
4059 764 2462.2820512820617 496048.71794871794 7 16.821655501684567 49.62138703504832 -0.021865571779233987
4432 1702 2393.5535714285506 236173.44642857145 5 16.852392119728695 48.923957029542805 -0.022177273995740394
4461 534 2437.1534090908244 659240.8465909092 8 16.832792832121598 49.36753395796497 -0.021978006860213967
747 2034 3936.198863636353 659319.8011363636 8 16.31230742092808 62.73913343070936 -0.017293831468015105
764 1770 3362.8125 659324.1875 8 16.483243367310692 57.98976202744757 -0.018710199215621035
1090 414 3741.607954545412 660030.3920454546 8 16.367354299504075 61.1686844271267 -0.01773783448445118
1282 854 2301.3161764705437 372934.68382352946 6 16.89505927442432 47.972035358847805 -0.022617343456115966
2167 233 3019.4264705882524 372765.57352941175 6 16.60018885478695 54.94930819026071 -0.01974547152155606
2200 2348 2203.8235294117476 373203.17647058825 6 16.942057961110393 46.944898864645005 -0.02311220231037992
2319 1743 4397.587500000023 659869.4125 8 16.19196377627141 66.31430841077982 -0.01636147651995457
3278 122 2764.007352941204 372666.9926470588 6 16.696152014914695 52.57382764209967 -0.02063764516797635
3463 469 4079.9679487179383 497165.03205128206 7 16.27335812153364 63.87462679905017 -0.016986400615903625
3705 138 6055.021551724058 1273458.978448276 11 15.844710766819178 77.81401899223596 -0.013943502906696775
3768 1590 6602.665094339289 5189868.334905661 22 15.75070182700114 81.25678491264154 -0.013352731112441554
3834 690 3109.757352941204 373348.2426470588 6 16.56818374157267 55.765198403136736 -0.019456579211936775
744 820 4113.75 1770337.25 13 16.264405261743924 64.13852196613202 -0.01691651080723263
1467 1992 6050.970297029708 1261326.0297029703 13 15.845437447311864 77.78798298599668 -0.013948169863143527
1519 1731 2554.0808823529514 372081.91911764705 6 16.78191338416216 50.537915294884804 -0.021469029612106266
1774 1169 3656.647727272706 659882.3522727273 8 16.39229219135526 60.470221822585586 -0.01794271572515967
1903 817 2778.0588235294563 373183.94117647054 6 16.690646406517807 52.70729383614241 -0.0205853862156739
2546 1504 3690.5250000000233 1044806.475 10 16.382279620927072 60.74969135724085 -0.017860173043836827
2796 141 4805.25 495863.75 7 16.0957100315411 69.31991055966532 -0.01565206866598759
3085 2353 1961.6499999999942 212283.35 5 17.06844619349638 44.29051817262916 -0.02449734265404266
3614 1235 2512.3499999999767 579982.65 8 16.79979964593558 50.123347853071195 -0.02164659877030778
3739 1649 4285.3938679248095 5187195.606132075 22 16.220023140416522 65.46291979376424 -0.01657426835555467
4050 2191 2491.012820512813 494726.9871794872 7 16.809060093178363 49.91004729022818 -0.02173910983675687
182 707 2942.913043478271 854189.0869565217 9 16.628056425362153 54.2486225030486 -0.02000050784587252
569 2348 5064.07500000007 1040258.9249999999 10 16.038749677379514 71.16231446489125 -0.015246834060397198
590 959 3852.7443181818817 661425.2556818181 8 16.335574528393526 62.070478636642406 -0.017480129424352238
614 2181 2055.505494505487 235542.4945054945 5 17.017703394958744 45.33768294151662 -0.02393152736542793
705 284 2427.661764705903 373618.3382352941 6 16.837029554241496 49.271307722709196 -0.022020929627161536
819 1953 4725.333333333372 495271.6666666666 7 16.11391887544171 68.74106002480157 -0.015783870653268008
985 934 7762.664634146262 2711668.3353658537 16 15.57497294000361 88.10598523452457 -0.012314713888187015
1588 754 4290.23046875 1493585.76953125 12 16.21879844283778 65.49985090631887 -0.016564923201914168
1633 2004 3874.6193181818817 659712.3806818181 8 16.32942740136802 62.24644020489752 -0.017430715659056
1831 872 3374.489130434813 851750.5108695652 9 16.479479916065173 58.09035316156042 -0.01867780002959195
1894 1038 5946.780172413681 1275581.2198275863 11 15.864295288135635 77.11536923605878 -0.014069828242392168
2173 185 2609.3214285714494 236036.67857142855 5 16.75868104788323 51.08151748501066 -0.021240559275052508
2203 364 3173.5 852119.5 9 16.54615374337506 56.33382642782221 -0.019260186442157583
2395 1098 2212.90178571429 236206.0982142857 5 16.937594651884137 47.04149004564258 -0.023064745588357544
2449 1073 2631.7435897436226 496450.2564102564 7 16.749391065555585 51.30052231453031 -0.021149882126885976
2510 250 5089.163043478271 850889.8369565217 9 16.033384088110218 71.33837006463122 -0.015209206476360626
2622 2094 2709.807692307688 495515.1923076923 7 16.71765382182972 52.05581324220848 -0.020843013151127722
2640 687 3139.1474358974374 496257.85256410256 7 16.55797071593227 56.02809505861713 -0.019365284485664963
2884 2468 2078.0 281126.0 6 17.005886141947105 45.58508528016593 -0.023801644624148233
599 2293 1308.3846153846243 140068.61538461538 5 17.508161427900898 36.171599569062806 -0.029995908749581246
753 969 4105.0815217391355 852728.9184782609 9 16.266695534796238 64.07091010543814 -0.016934362227951378
1169 352 1572.846153846156 239476.15384615384 6 17.308284388297576 39.65912447150285 -0.027358143036658036
1423 1149 3340.875 373066.125 6 16.49034943334242 57.80030276737311 -0.01877152796875065
2077 941 2069.5625 236096.4375 5 17.010303633842696 45.49244442761897 -0.023850114313516302
2353 1317 2792.1602564102504 495664.83974358975 7 16.685149147359553 52.840895681377795 -0.020533338544115105
2483 2469 1401.3421052631456 242597.65789473685 6 17.43363957204425 37.434504207524185 -0.028983955390062825
2608 173 2271.4553571428405 236261.54464285716 5 16.909239485817032 47.65978763216261 -0.0227655231780303
2713 2319 2950.414772727294 659260.5852272727 8 16.62529231527118 54.317720614246085 -0.01997506500144694
2972 2238 3784.2934782608645 851084.7065217391 9 16.355037976759842 61.51661140099367 -0.017637512458666963
3573 505 3190.4423076923704 660657.5576923076 8 16.540372760637503 56.48400045758419 -0.01920897937841291
3595 2042 1343.4728260870324 853313.527173913 9 17.47942778362747 36.65341493076781 -0.029601607436834584
992 1180 4346.370629370562 660718.6293706294 8 16.204683106780926 65.92700986219958 -0.016457594577212936
1473 2223 3111.460227272706 660883.5397727273 8 16.567589365203027 55.78046456666264 -0.019451254277442025
1617 658 2653.257352941204 372857.7426470588 6 16.740551558853387 51.50977919716997 -0.021063961385794715
1620 2154 4137.961956521729 851741.0380434783 9 16.258033766140812 64.32699244113414 -0.016866947432570972
1938 1148 2267.795454545412 659801.2045454546 8 16.910990298795582 47.62137602532514 -0.022783885946995628
2038 933 1902.7346938775445 235991.26530612246 5 17.101554407392662 43.62034724618254 -0.024873713037553924
2415 603 2365.9715909091756 660276.0284090908 8 16.86497618602577 48.641254002227114 -0.022306168339128785
2679 859 2874.2086330935126 788330.7913669065 11 16.65370427621026 53.61164643147525 -0.020238139886019236
3191 462 2866.864130434813 851657.1358695652 9 16.656482222814006 53.543105349193304 -0.020264046937956443
3486 1790 1632.1071428571595 236642.89285714284 5 17.268128336344674 40.3993458221437 -0.026856870524009563
3592 2053 2563.166666666628 301148.8333333334 6 16.77805788362221 50.62772626404062 -0.02143094466343126
3822 1113 2382.602272727294 661540.3977272727 8 16.857371120713793 48.811907079392974 -0.02222818293567671
559 1059 5157.524999999907 1045294.4750000001 10 16.01889664550012 71.81591049342693 -0.015108072745235287
1112 1519 2443.65178571429 236361.3482142857 5 16.829901699753194 49.43330644124758 -0.021948764468942467
1173 469 3189.4230769230635 495760.57692307694 7 16.54071966944825 56.47497744066007 -0.01921204840037416
1686 930 3394.460227272706 659918.5397727273 8 16.473073188918363 58.261996423678326 -0.01862277413410166
2256 1006 1589.1160714285506 236358.88392857145 5 17.297110950279382 39.863718735568945 -0.027217731672180744
2264 842 12295.419753085822 10515841.580246914 34 15.075641600754155 110.88471379358754 -0.00978493755252625
2270 2359 3173.4935897436226 495326.5064102564 7 16.546155936491324 56.333769532524826 -0.019260205894327115
2516 810 2665.8532608695095 852201.1467391305 9 16.73540939888505 51.63190158099457 -0.021014139839455045
2708 1742 3071.7934782608645 853450.2065217391 9 16.581519964982398 55.4237627580523 -0.019576440609715997
2777 1928 6073.452380952425 1763769.5476190476 17 15.841410923146881 77.93235772740631 -0.01392232997486281
3278 2424 2034.0344827586378 215362.96551724136 5 17.02910422201296 45.10027142666259 -0.0240575048814133
3332 261 2360.8161764705437 372880.18382352946 6 16.867344569207567 48.58823084318407 -0.022330510520166495
3591 487 1862.3780487804615 209062.62195121954 5 17.12483038970516 43.15527834205755 -0.02514176809149667
4087 2095 1727.1875 235604.8125 5 17.206651284345327 41.55944537647248 -0.026107181897433048
4089 870 3690.5815217391355 851110.4184782609 9 16.38226299260764 60.75015655732202 -0.017860036277869123
800 1612 2774.625 372330.375 6 16.691989262376495 52.67470930152344 -0.02059812031973796
987 2233 2935.4821428571595 235823.51785714284 5 16.630801392952797 54.18008991185931 -0.020025806560400476
1189 1981 2531.227941176505 372110.7720588235 6 16.791671860397773 50.31131027091726 -0.02156572735151345
1487 989 3108.9485294117476 373026.05147058825 6 16.568466169785474 55.75794588587126 -0.01945910995754477
1894 1620 4557.164772727294 659694.8352272727 8 16.15326317103207 67.50677575419591 -0.016072460695659298
2647 1217 2950.6195652174065 853937.3804347826 9 16.625216955390748 54.31960571669686 -0.019974371788683488
2660 2274 3737.07042253518 659529.9295774648 8 16.36867179522722 61.13158285645138 -0.017748599812110005
3455 2002 1575.0089285714494 236454.99107142855 5 17.306792449736236 39.68638215523619 -0.027339352721947367
3830 1955 4179.291666666744 1768435.7083333333 13 16.24724329755145 64.64744130023047 -0.01678334019379251
138 353 1424.6999999999534 1041410.3 10 17.415691439245833 37.745198370123234 -0.028745378136860424
476 206 1202.611111111124 561014.3888888889 9 17.599686969894275 34.67868381457295 -0.031287231251379055
905 240 2344.595588235301 373763.4044117647 6 16.874830141374602 48.4210242377761 -0.022407621835341666
1256 1183 8722.38043478271 2079944.6195652173 14 15.448412437723418 93.39368519756948 -0.011617487817348022
1279 1378 3454.625 1041567.375 10 16.453997721136652 58.776058050876465 -0.018459897379657985
1408 2211 2536.14102564106 496626.85897435894 7 16.789566501428805 50.36011343951739 -0.021544828355144343
1485 1656 3076.8141025640653 495146.18589743593 7 16.57974685628541 55.46903733222766 -0.019560462055641485
1596 1451 2119.052631578961 218714.94736842104 5 16.984645641115353 46.033168819656126 -0.023569961134995897
1996 1153 4401.775641025684 495620.2243589743 7 16.19093024313664 66.34587885487451 -0.016353690971120265
2023 1009 4253.039772727294 659718.9602272727 8 16.228251389796633 65.21533387729679 -0.01663719152372104
2121 412 2340.2179487179383 495678.78205128206 7 16.87685923519499 48.37579920495307 -0.022428570025338403
2448 1677 3566.3499999999767 1042651.65 10 16.41944009400538 59.71892497357916 -0.018168444935671994
2785 1206 1817.4583333332557 1774412.5416666667 13 17.151338842246414 42.63165881517227 -0.025450569603776643
2865 1920 2060.4285714285506 236492.57142857145 5 17.015106091251937 45.391943904492024 -0.023902919916426568
3305 439 1840.1517857142899 235981.8482142857 5 17.13786588136289 42.896990403923326 -0.025293149700795017
3489 2267 1358.9852941176505 372788.01470588235 6 17.46696310709833 36.86441772383839 -0.029432175170323767
3649 1784 2682.875 1771236.125 13 16.72849890355578 51.79647671415499 -0.020947370725381602
3657 1310 4048.5 4275454.5 20 16.281764640969506 63.62782410235321 -0.01705228829222014
3740 1181 2953.7572115380317 4691079.242788462 21 16.624063012592885 54.3484793857016 -0.019963760021691607
3765 1756 1699.3141025640653 496523.68589743593 7 17.22431584593774 41.22273768885402 -0.02632042559107779
3981 395 3695.385869565187 851938.6141304348 9 16.380850515450803 60.789685552445384 -0.01784842264176433
3982 472 2669.4674556212267 660305.5325443788 8 16.733938423511034 51.66688935499433 -0.02099990948836016
4235 1245 2965.7840909091756 659733.2159090908 8 16.619651171991123 54.45901294468323 -0.019923240274334193
702 738 5598.75 1276872.25 11 15.92977231136814 74.82479535555042 -0.014500540828001287
854 649 3263.2884615384974 496404.7115384615 7 16.515861336586667 57.12519988182534 -0.018993368990297365
1549 1824 2605.257352941204 372312.7426470588 6 16.760373424249153 51.041721688646085 -0.021257119942357895
1889 895 2938.1764705882524 372792.82352941175 6 16.629805308718815 54.20494876474151 -0.02001662255431843
1949 215 1830.1176470587961 372606.8823529412 6 17.143802478097193 42.779874322615726 -0.0253623933492112
2156 396 2719.1684782608645 851364.8315217391 9 16.713909707298072 52.145646781499075 -0.020807105999593255
2495 710 2699.227272727294 660454.7727272727 8 16.721901366659964 51.95408812333534 -0.02088382337544423
2535 1400 2196.6691176471068 825150.3308823529 10 16.945588388880118 46.86863682300891 -0.02314980920177623
2637 2403 5685.847826087149 2078433.1521739129 14 15.91301191946437 75.40456104299759 -0.01438905001225729
3019 319 2603.013333333307 652618.9866666667 8 16.761309018280265 51.019734743854826 -0.021266280694073682
3062 705 3138.3693181818817 661111.6306818181 8 16.55823987668891 56.02115063243419 -0.019367685021660818
3236 700 3783.0435897437856 5182959.956410256 22 16.35539663640855 61.50645161073581 -0.017640425867302283
3692 1627 4862.384905662388 22960091.615094338 48 16.082876663614073 69.7308031336395 -0.01555983799470359
3750 462 2860.5 1042581.5 10 16.658895119745786 53.48364235913631 -0.020286576458543225
3779 2391 2519.9358974359347 495240.06410256407 7 16.79652626683973 50.19896311116331 -0.021613992257117284
3982 594 3349.147727272706 659978.8522727273 8 16.48766423944804 57.87182153062668 -0.018748329865957317
4054 1315 2794.8499999999767 1043658.15 10 16.68410373949793 52.8663408985337 -0.020523455596869078
4120 2240 2870.835227272706 659653.1647727273 8 16.65497933323087 53.58017569281297 -0.020250026917055023
137 468 2515.517045454588 659486.4829545454 8 16.798431838737862 50.15493042019486 -0.021632967903851885
504 812 2240.959349593497 837037.0406504065 9 16.923915053449665 47.338772159758186 -0.022919901604933013
1129 1812 3704.286764705903 372514.7132352941 6 16.378238500231298 60.86285209145151 -0.017826966083838745
1462 114 163.05000000001746 244555.94999999998 9 19.769197992144946 12.769103335787422 -0.08497072750277748
1480 1935 2170.220588235301 372114.7794117647 6 16.958740302032506 46.58562641239571 -0.023290445649375196
1541 1757 2023.2857142857101 235585.7142857143 5 17.03485696215835 44.98094834800296 -0.024121323356851174
2001 124 2199.088235294097 372077.9117647059 6 16.944393362099895 46.89443714657526 -0.023137072668314104
2011 2210 1885.654411764699 372641.3455882353 6 17.111344746144347 43.424122463956586 -0.02498611229048059
2042 377 3439.6534090908244 659723.3465909092 8 16.458713290448102 58.648558457056936 -0.01850002844987994
2081 2158 3303.512820512813 495234.4871794872 7 16.502560008526956 57.476193510990385 -0.01887738094194652
2125 1618 2043.3214285714494 235829.67857142855 5 17.024158276181083 45.20311304071269 -0.024002771645899312
2169 1568 3260.240875912423 495623.7591240876 7 16.51687577957324 57.09851903431842 -0.019002244162372634
2255 2204 4875.543918918818 2380158.456081081 15 16.079942317704344 69.82509519448448 -0.015538825933254223
2357 1095 2036.9642857142899 236495.0357142857 5 17.027541463647335 45.13274072903494 -0.0240401974813374
2608 934 1891.1785714285506 236440.82142857145 5 17.10816865419023 43.4876829852839 -0.02494959320705039
3153 968 3469.193220338784 4934562.806779661 26 16.449428777499186 58.89985755788196 -0.018421097180646842
3758 923 2620.0163043477805 852506.9836956522 9 16.75424001514888 51.18609483392712 -0.021197163087363354
121 1711 1319.4204545454704 318033.57954545453 6 17.49904196869377 36.323827641721216 -0.0298702000984549
491 1569 2158.1696428571595 236241.83035714284 5 16.964786051517997 46.45610447354749 -0.02335538057474897
623 312 3654.4870689653326 1277092.5129310347 11 16.392933926211505 60.45235370906027 -0.017948019116373733
681 1223 3020.510869565187 853152.4891304348 9 16.599798992715208 54.95917457135967 -0.019741926774959524
1791 1051 2198.8928571428405 236076.10714285716 5 16.944489828695872 46.892353930495325 -0.02313810054424237
1936 418 3116.7692307691905 495844.2307692308 7 16.56573838050754 55.828032660744825 -0.01943468089934883
1956 2331 2531.132352941204 372598.8676470588 6 16.791712862460763 50.310360294289325 -0.021566134562609307
2289 1669 2810.070512820501 495610.9294871795 7 16.67820695562464 53.01009821553343 -0.020467798335111642
2669 2242 2910.5037593985326 372532.49624060147 6 16.640079588538384 53.94908488008423 -0.020111555226778963
3097 943 2515.642045454588 661971.3579545454 8 16.798377888137942 50.15617654341874 -0.021632430435775885
3415 331 2351.8035714285506 236363.19642857145 5 16.871497386131683 48.4953974252047 -0.02237325720803535
3929 2136 3513.320512820501 495139.6794871795 7 16.43570557157757 59.27326980031135 -0.018305047176498113
4089 2030 2137.1785714285506 235819.82142857145 5 16.975397972378772 46.22962871826412 -0.023469796969650868
4175 1504 3035.75 659915.25 8 16.59433499077784 55.09764060284252 -0.01969231328471848
4500 115 2887.139534883667 862888.8604651163 12 16.648830565613743 53.732108974836144 -0.020192767801243905
285 2306 1577.8035714285506 235466.19642857145 5 17.304867663074173 39.721575641313 -0.027315129938388694
534 834 4072.0400000000373 884067.96 10 16.275469911345503 63.81253795297627 -0.017002928183165837
1065 977 1203.1764705882524 157974.82352941175 5 17.599176674414334 34.68683425434285 -0.031279879623611256
1066 1460 3442.3967391304905 851394.6032608695 9 16.457847695795557 58.671941668317835 -0.01849265541838864
1260 2461 3239.4852941176505 374041.51470588235 6 16.523809968065006 56.91647647314133 -0.019063021241520588
1381 1557 3520.940217391355 850588.0597826086 9 16.43335337205719 59.33751104816712 -0.01828522937403379
1555 332 2445.90178571429 236275.0982142857 5 16.82890246471161 49.45605914055719 -0.021938666744884844
1576 939 2247.375 236264.625 5 16.92081113643949 47.40648689789194 -0.022887163149991768
1868 1965 3159.1764705882524 372465.82352941175 6 16.55106528466566 56.206551847522654 -0.019303799367436595
1910 1354 3597.295454545412 659511.7045454546 8 16.410059727660283 59.977457886654484 -0.018090129829284114
1926 2409 1085.0465116279083 219269.9534883721 5 17.711379112348773 32.94004419590096 -0.032938632187233585
1977 884 2940.9782608695095 850925.0217391305 9 16.62877046425027 54.23078702056157 -0.020007085635482716
2263 1815 3106.211956521729 850682.7880434783 9 16.569422282330716 55.73340072633043 -0.019467679808876398
2389 837 2099.9191176470486 373587.08088235295 6 16.994493581541448 45.82487444223987 -0.023677097061500785
2442 1149 2847.3141025640653 496088.68589743593 7 16.66391155211345 53.360229596245794 -0.020333495717873303
2590 2332 3179.737179487187 494934.2628205128 7 16.54402193762971 56.38915835058356 -0.019241287363331815
2939 1850 2885.9076086956775 853465.0923913043 9 16.649293942007844 53.72064415749012 -0.020197077250584707
3275 661 2915.5390625 3853772.4609375 19 16.638202838776138 53.995731891511575 -0.020094180817476204
3804 483 2658.6086956522195 852489.3913043478 9 16.738363947781167 51.56169795160182 -0.02104275155985807
3863 1610 3457.179347826168 853310.8206521738 9 16.453195225029674 58.797783528175344 -0.018453076542929176
3961 1322 1828.8653846153757 496689.1346153846 7 17.144545650019005 42.76523570162306 -0.02537107494438108
4155 827 1979.6964285714494 236045.30357142855 5 17.058503500992703 44.49377966155999 -0.024385431137858047
4364 1204 1993.154411764699 372368.8455882353 6 17.051147636866855 44.64475794272715 -0.024302965230361427
311 2426 2284.375 235298.625 5 16.903081503405115 47.795135735762905 -0.02270105489392186
478 220 430.11999999999534 144114.88 5 18.71602590717155 20.739334608419707 -0.05231604680120809
489 1235 2303.5769230769365 497199.42307692306 7 16.893993202059775 47.99559274638596 -0.022606242321732757
514 224 1263.1600000000035 226197.84 6 17.54635408854422 35.54096228297714 -0.030528154847390743
536 2131 2068.234567901236 177594.76543209876 5 17.011000518674372 45.47784700160327 -0.023857769695248533
919 2322 2429.3839285714494 235221.61607142855 5 16.836259614712084 49.28878096049292 -0.022013123044566152
990 831 2020.5256410256843 496091.4743589743 7 17.036339084675078 44.950257407780036 -0.024137792808550343
1126 1184 2751.117647058796 373805.8823529412 6 16.70122709329518 52.45109767258256 -0.020685935054647202
1137 341 2526.838235294097 372977.1617647059 6 16.793556400312855 50.26766590258689 -0.02158445156579596
1155 655 4349.931818181882 659845.0681818181 8 16.20379387555561 65.95401290430993 -0.016450856471374734
1380 897 3525.350993377506 653232.6490066225 8 16.4319940924982 59.37466625908314 -0.018273786925648895
1439 1381 2451.5384615384974 495208.4615384615 7 16.826403222082746 49.513013052514765 -0.021913431098390664
1569 1724 2515.5588235294563 372039.44117647054 6 16.798413806821976 50.15534690867422 -0.02163278826434261
1723 2452 1289.9393939394504 1025280.0606060605 11 17.523576734903006 35.91572627609597 -0.03020960767044634
1767 1019 2100.786764705903 372678.2132352941 6 16.99404506842745 45.83434045239336 -0.023672207111324183
2063 670 2821.1730769230635 495796.82692307694 7 16.673925673439232 53.114716199214165 -0.020427483711492608
2123 1095 2397.147058823495 372808.8529411765 6 16.850763305741392 48.96066848832331 -0.02216064513618238
2136 184 2643.539772727294 659429.4602272727 8 16.74453537784733 51.41536514240946 -0.021102641146178467
2215 2327 2745.5 495102.5 7 16.70344637988651 52.3975190252363 -0.020707087285514982
2399 1136 2136.2215909091756 660227.7784090908 8 16.975884249523446 46.21927726511066 -0.023475053358721146
2500 149 1923.3303571428405 236028.66964285716 5 17.089865283993156 43.85579046309439 -0.024740176577436254
2627 1705 1804.777777777752 1733773.2222222222 15 17.158940662825536 42.48267620781149 -0.025539822272319466
2787 2439 1629.4829545454122 659861.5170454546 8 17.2698754454466 40.36685465261583 -0.02687848754472354
3015 469 3185.125 1770166.875 13 16.542183797846707 56.43691168021156 -0.019225006608227162
3023 485 2407.462962962978 362809.537037037 6 16.84610096362854 49.06590428151689 -0.0221131153269852
3733 2395 2025.2946428571595 235991.70535714284 5 17.03377946512512 45.003273690445674 -0.02410935718728277
3861 1592 3488.14450867055 1044164.8554913295 10 16.44351382797097 59.06051564853248 -0.018370987589353356
3869 301 2086.095588235301 373272.9044117647 6 17.00166448846499 45.673795421831336 -0.023755415769134605
3951 1628 2543.955882353708 10254162.044117646 31 16.786226061388145 50.437643505160985 -0.021511710789759206
4067 1043 2203.71428571429 236374.2857142857 5 16.942111782469382 46.94373531914871 -0.02311277516847749
4344 868 1891.0 235980.0 5 17.108271177887403 43.485629810317796 -0.02495077120264136
4468 1094 4625.945652173832 2081242.0543478262 14 16.136998684587763 68.01430476137966 -0.01595252651345327
401 547 3246.125 1045684.875 10 16.521586901535557 56.97477512022316 -0.019043515269880896
941 309 5307.916666666744 1768794.0833333333 13 15.98768976024757 72.85545049388374 -0.014892502793474406
1109 1470 2059.4196428571595 236086.58035714284 5 17.015637873124906 45.380829023467165 -0.02390877432933032
1468 977 2298.7083333332557 1766434.2916666667 13 16.896290324392766 47.944846786002515 -0.022630169303549958
1727 1406 4531.382352941087 1042728.6176470589 10 16.159423227488176 67.3155431749688 -0.01611811995900905
1991 1747 2825.585227272706 658736.4147727273 8 16.672228971688504 53.156234133662124 -0.020411528726277935
2050 1098 2128.9411764705437 372485.05882352946 6 16.979590845332304 46.14045054472858 -0.02351515833050222
2070 1801 3131.5735294117476 372794.42647058825 6 16.56059346649867 55.9604639849577 -0.019388688419232022
2179 2034 1879.3660714285506 235651.63392857145 5 17.114971544537532 43.3516559248727 -0.02502787902451239
2219 1021 3088.096153846185 496019.9038461538 7 16.575772963817858 55.57064111422672 -0.019524698262338876
2619 1874 3069.3913043477805 851666.6086956522 9 16.58236935395632 55.40208754503553 -0.019584099590435465
2674 634 2733.2756410256843 496562.7243589743 7 16.70829142265263 52.280738719204074 -0.02075334103114827
3118 473 2741.795454545412 660187.2045454546 8 16.704912369741297 52.362156702578744 -0.02072107163505291
3321 1924 2434.680412371177 1240430.3195876288 11 16.8338950956231 49.34248080884439 -0.021989165972488338
3556 640 3593.941176470602 1276757.0588235294 11 16.411072588618037 59.9494885421936 -0.018098569752373384
3756 769 2261.8333333332557 1769918.1666666667 13 16.913848499720512 47.558735615376236 -0.022813894986081343
3843 355 2307.8159999999916 550804.184 8 16.891997050066948 48.03973355463154 -0.022585470811700502
4295 443 2597.309352517943 622438.690647482 8 16.76369080161956 50.96380433717584 -0.021289619448769063
4322 2249 3102.2756410256843 494532.7243589743 7 16.570799043016123 55.69807573898478 -0.019480026654503893
4441 1308 1701.7232142857101 236504.2767857143 5 17.22277769153878 41.251948005951306 -0.02630178821721267
410 560 4579.9433962263865 935425.0566037736 10 16.14784972358118 67.67527906278914 -0.01603244220084171
681 482 3145.7840909091756 660891.2159090908 8 16.55567772060774 56.087289923022446 -0.01934484624750311
772 574 2677.463235294097 373181.5367647059 6 16.730691209567553 51.74420967890124 -0.020968529749182927
1261 195 3463.711956521729 850558.2880434783 9 16.45114557807908 58.85330879841616 -0.018435666951476467
1416 2266 2022.6176470587961 373533.3823529412 6 17.03521551979915 44.97352162171422 -0.024125306644346433
1436 2351 825.0978260870324 853406.902173913 9 18.008736392834006 28.72451611580311 -0.03777261192584809
1683 521 3438.386363636353 659862.6136363636 8 16.459113310565463 58.637755445074404 -0.01850343676637337
1696 1448 1472.0 269943.0 7 17.3802304749963 38.36665218650175 -0.028279767406490762
1707 2353 2166.460227272706 660497.5397727273 8 16.960623198762505 46.54524924493053 -0.02331064969252845
1854 364 2556.7435897436226 495725.2564102564 7 16.780782060598188 50.56425209318954 -0.02145784729496944
