X Y TOL_COUNTS TOL_BG APER_RAD TOL_COUNTS_ERR MAG MAG_ERR
2497 885 7353.27734375 1494739.72265625 12 85.75125272408562 15.633797633558103 -0.012652876378274154
2651 1291 5959.79296875 1498693.20703125 12 77.1996953928576 15.861922066291662 -0.014054459599595549
2907 860 2452.1497005987912 1011699.8502994012 12 49.51918517704821 16.82613255055592 -0.021910699784755135
3512 701 2911.17578125 1496026.82421875 12 53.95531281764568 16.639828926009585 -0.02010923379625294
4059 764 2924.328125 1494314.671875 12 54.07705728865061 16.63493474713617 -0.020063961583717937
4432 1702 3899.109375 1492716.890625 12 62.442848869986705 16.322586455315033 -0.017375888826903083
4453 2225 2171.190476190415 808188.8095238096 12 46.5960349835736 16.958255186723534 -0.0232852430551761
4461 534 1554.9296875 1493683.0703125 12 39.43259676333781 17.320723111482188 -0.02751530685417023
706 437 4313.111731843557 950578.8882681564 12 65.67428516431342 16.213023228102205 -0.016520925919260333
747 2034 6191.9453125 1490426.0546875 12 78.68891480062487 15.820432220034633 -0.013788473290667161
748 280 3079.420454545412 926328.5795454546 12 55.492526114292296 16.57882752455712 -0.01955218253653359
764 1770 4145.655339805875 1375065.3446601941 12 64.38676370035905 16.25601701744962 -0.016851289576369083
1090 414 4249.6796875 1493792.3203125 12 65.18956732100621 16.2291095073411 -0.016643767470602276
1228 2202 2659.2977528090123 939750.702247191 12 51.56837938901137 16.738082583558715 -0.02104002516377703
1282 854 3747.34765625 1492974.65234375 12 61.215583442862 16.365690034554664 -0.017724245020268866
1963 1896 2736.810055865906 940254.1899441341 12 52.3145300644659 16.70688835772775 -0.020739935896642508
2167 233 3937.109375 1492279.890625 12 62.74638933835158 16.31205630027414 -0.017291831632722028
2200 2348 4961.125 1492518.875 12 70.43525395709169 16.061049575966113 -0.015404217902883818
2319 1743 4349.046875 1206360.953125 12 65.94730377354331 16.204014778465925 -0.016452530094722074
2689 114 660.6551724137971 342310.3448275862 12 25.70321327020801 18.250062901186432 -0.0422126209899833
3186 1905 3414.05859375 1500133.94140625 12 58.42994603582995 16.466822573955433 -0.018569245286221295
3278 122 4319.304347825935 1365358.695652174 12 65.7214146821714 16.21146548378925 -0.01650907858948346
3463 469 6566.10546875 1495169.89453125 12 81.03150911065399 15.756730364126252 -0.013389853057263926
3705 138 5907.44140625 1492223.55859375 12 76.8598816434816 15.871501443205762 -0.01411659733009773
3768 1590 1567.015625 1501333.984375 12 39.585548183649045 17.31231668269986 -0.027408992669909857
3834 690 4349.203125 1495024.796875 12 65.94848842088801 16.203975771474404 -0.01645223455426987
4381 1621 1876.54296875 1493558.45703125 12 43.31908319378424 17.11660371684645 -0.02504669812946744
4488 159 3181.359375 1493481.640625 12 56.40354044738681 16.5434681725917 -0.019236381110013603
189 2229 5882.415094339522 1430038.5849056605 12 76.69690407271679 15.876110831576598 -0.014146594482761716
744 820 4000.328125 1496499.671875 12 63.248147206064466 16.294760961034875 -0.0171546527120397
1519 1731 3214.9140625 1490822.0859375 12 56.700212190960976 16.532076579151777 -0.01913573085662928
1774 1169 3048.8515625 1494673.1484375 12 55.21640664241019 16.589659298348955 -0.019649956706285224
1903 817 3874.68359375 1494398.31640625 12 62.24695650190457 16.329409390377307 -0.017430571082889847
2546 1504 4190.68359375 1496583.31640625 12 64.73548944551203 16.244287820401553 -0.016760512808252515
2796 141 6709.880952381063 1491741.119047619 12 81.91386300487277 15.733212962685805 -0.013245621195223782
2820 1669 1350.0381679388229 775964.9618320612 12 36.7428655379357 17.47413488266823 -0.02952954224214701
3085 2353 4315.047169811325 1432564.9528301887 12 65.68901863942956 16.212536131113644 -0.016517220419376658
3614 1235 2676.217391304439 1142667.7826086956 12 51.7321697911893 16.731196528447708 -0.020973409860430604
3739 1649 5373.953125 1497756.046875 12 73.30725151715893 15.974265315190056 -0.014800718585746398
4050 2191 2038.9187817259226 1293348.081218274 12 45.15438828869153 17.02650018390038 -0.02402867232002183
182 707 5076.85546875 1497027.14453125 12 71.25205589139165 16.036013000498635 -0.015227630787999264
219 261 4134.29296875 1493230.70703125 12 64.29846785694042 16.258996877929746 -0.01687443007839703
569 2348 6090.44140625 1489601.55859375 12 78.04128014230673 15.838378076565709 -0.013902898543200775
590 959 3720.58984375 1497771.41015625 12 60.996637970875085 16.373470509449085 -0.017787865628234627
705 284 3805.66015625 1495569.33984375 12 61.69003287606516 16.34892499155123 -0.017587930325466957
710 855 4017.8515625 1497295.1484375 12 63.38652508617269 16.290015280205093 -0.017117202726052022
819 1953 7281.203125 1489343.796875 12 85.32996616078083 15.644492132975273 -0.012715345485495872
985 934 6383.6796875 1495103.3203125 12 79.89793293634072 15.787322281524748 -0.01357982566162859
1550 1927 2663.0283687943593 726511.9716312056 12 51.60453825773814 16.736560517675436 -0.02102528259396456
1588 754 4290.23046875 1493585.76953125 12 65.49985090631887 16.21879844283778 -0.016564923201914168
1633 2004 5553.7578125 1491928.2421875 12 74.52353864719522 15.938532657065842 -0.01455915835044469
1774 1352 1487.87640449428 933620.1235955057 12 38.573000978589675 17.36858285859411 -0.028128482940755373
1831 872 3628.203125 1494587.796875 12 60.234567525632656 16.40077101737247 -0.018012912594388284
1894 1038 6262.40234375 1494029.59765625 12 79.13534193866859 15.80814758371042 -0.013710688213628947
2173 185 3786.53515625 1492346.46484375 12 61.5348288065385 16.35439501648671 -0.017632290867521053
2203 364 3932.623115577968 1295833.376884422 12 62.71063000463293 16.3132941809294 -0.01730169191283587
2395 1098 3997.23046875 1493148.76953125 12 63.223654345110425 16.295602027135057 -0.01716129842918375
2449 1073 4164.97265625 1494231.02734375 12 64.5365993545523 16.250969613661425 -0.016812165668029826
2510 250 5182.171875 1493235.828125 12 71.98730356805983 16.013720467604443 -0.01507210224889442
2622 2094 3593.984375 1492116.015625 12 59.949848832169714 16.411059538341704 -0.018098460982570116
2640 687 4010.921875 1494656.078125 12 63.33183934641406 16.291889492881108 -0.017131983078294003
2884 2468 3545.701298701344 649701.2987012987 12 59.54579161201356 16.425744633900493 -0.018221270901386383
3225 2167 3876.392857142724 1052209.6071428573 12 62.26068468257255 16.328930538390544 -0.017426727726039662
753 969 4745.83984375 1495914.16015625 12 68.89005620370766 16.109217304650485 -0.015749733122464856
840 270 3053.5706214688253 932039.4293785312 12 55.259122518085874 16.58798007851076 -0.01963476708564976
942 195 3276.2154696132056 1004557.7845303868 12 57.23823433346984 16.511568858406356 -0.01895586075696871
1423 1149 5132.32421875 1492834.67578125 12 71.64024161565901 16.024214790540874 -0.015145119216946395
2077 941 2577.90625 1493543.09375 12 50.77308588218762 16.771832201405346 -0.021369589441886636
2353 1317 2853.09765625 1493957.90234375 12 53.414395590046695 16.661708407481342 -0.020312876107919122
2375 1890 5188.8268156424165 926947.1731843576 12 72.03351175419964 16.01232706062345 -0.015062433769748055
2483 2469 2649.838235294097 862994.1617647059 12 51.476579483237785 16.74195159408579 -0.021077546544313545
2608 173 2512.9471544716507 1495636.0528455283 12 50.12930434857091 16.799541610554645 -0.02164402666463356
2616 276 3317.57421875 1492288.42578125 12 57.5983872929616 16.497948381457967 -0.018837332970476843
2713 2319 3505.75 1492027.25 12 59.20937425779806 16.438047643232238 -0.01832480098972
2972 2238 3914.16796875 1493503.83203125 12 62.56331168304632 16.318401353480922 -0.017342432342724243
3573 505 3644.05859375 1495763.94140625 12 60.36603841358152 16.396036621277158 -0.017973682363689614
3595 2042 2126.69921875 1496822.30078125 12 46.116149218576346 16.980734821169484 -0.023527549858021187
4494 199 1680.11328125 1495507.88671875 12 40.98918493029594 17.236653587704424 -0.026470397053395767
574 1217 2093.35546875 1498993.64453125 12 45.75320173222853 16.99789254667772 -0.023714187399386445
682 441 4648.220338982996 930627.779661017 12 68.17785812844956 16.13178323331261 -0.015914257645874126
992 1180 5088.358585858718 1310194.6414141413 12 71.3327315182779 16.03355572690331 -0.015210408698873188
1473 2223 3275.1171875 1496113.8828125 12 57.22863957408039 16.51193288958197 -0.01895903883221804
1617 658 2678.578125 1494205.421875 12 51.754981644282324 16.730239205539178 -0.02096416548763024
1620 2154 4620.62109375 1494316.37890625 12 67.97515056070122 16.138249109021597 -0.015961715289340983
1938 1148 3606.0859375 1492576.9140625 12 60.050694729536644 16.407409819285487 -0.018068067403495498
2038 933 1048.0391061452683 925785.9608938547 12 32.373432103273636 17.74905627986395 -0.033515136626193036
2415 603 3093.97265625 1494231.02734375 12 55.62349014804806 16.57370882201197 -0.019506147440805182
2679 859 3018.7355371899903 1498368.26446281 12 54.943020823303755 16.600437331528013 -0.019747731081065777
3191 462 3619.30859375 1493906.69140625 12 60.16068977122852 16.403435964964302 -0.01803503257901299
3215 863 3112.347826086916 744459.6521739131 12 55.788420179163666 16.567279684002656 -0.0194484804645039
3274 2237 1370.0 343620.0 12 37.013511046643494 17.458198582108984 -0.02931362006248773
3486 1790 2190.677290836582 1497536.3227091634 12 46.80467167747876 16.948553984363013 -0.02318144666148946
3822 1113 2435.34765625 1497781.65234375 12 49.349241698834646 16.83359758159198 -0.02198615343719905
4475 2214 206.87179487175308 1415401.1282051282 12 14.383038443658318 19.51074679371465 -0.0754360773107988
236 550 2520.26171875 1494500.73828125 12 50.20220830551182 16.796385892979657 -0.021612595075441634
549 2162 4765.00390625 1487279.99609375 12 69.02900771595952 16.10484184750006 -0.0157180297950183
559 1059 6160.66796875 1496781.33203125 12 78.48992272100922 15.82593049255367 -0.013823430605946825
851 261 2831.439393939334 785806.5606060607 12 53.21127130542301 16.669981824683433 -0.020390416792944066
1032 958 3432.9824561403366 934835.0175438597 12 58.59165858840605 16.46082103995071 -0.01851799430396559
1112 1519 4643.31640625 1493370.68359375 12 68.14188437554394 16.13292930375376 -0.015922659168336784
1173 469 3707.0625 1493310.9375 12 60.88565101893877 16.377425229573852 -0.017820290689878726
1181 551 3318.177631578874 908135.8223684211 12 57.603625160044174 16.497750921645935 -0.018835620101781247
1686 930 2809.71484375 1494876.28515625 12 53.00674337997006 16.678344385352922 -0.02046909375704063
1745 696 2485.792857142864 716931.2071428571 12 49.857726152953106 16.81133766062368 -0.021761923050229896
2013 1739 3845.51171875 1490895.48828125 12 62.012190081870195 16.337614652112592 -0.017496559927452218
2256 1006 3418.0625 1494184.9375 12 58.4641984465707 16.465550000939203 -0.018558366125408534
2264 842 3545.62890625 1497276.37109375 12 59.545183736806116 16.42576680156244 -0.018221456915739415
2270 2359 3083.579234972596 1315391.4207650274 12 55.529985007854954 16.577362218897456 -0.019538993209641996
2273 2381 3817.8949771688785 1471058.1050228311 12 61.789116980006106 16.3454400559267 -0.017559726583422246
2516 810 3753.0769230769947 1494532.923076923 12 61.26236138998394 16.364031335486406 -0.017710711363101185
2697 1144 1119.194244604325 725232.8057553957 12 33.45436062166373 17.677736329615737 -0.03243224440216611
2708 1742 3776.9423868313897 1497099.0576131686 12 61.45683352428264 16.35714909953567 -0.017654668126878
3332 261 3627.77734375 1493210.22265625 12 60.23103306228443 16.4008984394682 -0.0180139696238982
3591 487 2612.8843930636067 981802.1156069364 12 51.11638086820708 16.757199512961865 -0.0212260723778048
4087 2095 1743.8240000000224 1491764.176 12 41.75911876464855 17.196243373746473 -0.025982349055663354
4089 870 3970.15625 1493433.84375 12 63.00917591906753 16.302981001872155 -0.017219714179306737
4371 261 3638.3931034482084 820193.6068965518 12 60.31909402045267 16.39772595048526 -0.017987670697310276
4506 2236 210.33093525189906 1231308.669064748 12 14.50279060222201 19.49274211760488 -0.07481318801043464
511 1006 2006.6372549020452 559446.362745098 12 44.795504851514345 17.043827822434523 -0.02422118030807997
800 1612 3744.3828125 1491436.6171875 12 61.19136223765573 16.366549392317815 -0.01773126075843947
987 2233 5580.18359375 1488498.81640625 12 74.70062646156323 15.933378780236312 -0.014524643920600593
1189 1981 3728.88671875 1490076.11328125 12 61.06461101775725 16.371052025083635 -0.017768065364151556
1487 989 4539.94921875 1493217.05078125 12 67.37914528064303 16.15737251220746 -0.01610290536457285
1555 1424 966.153846153873 786263.8461538461 12 31.083015396738347 17.837384282264118 -0.03490652326202087
1894 1620 6581.171875 1491487.828125 12 81.12442218592376 15.754241917359016 -0.013374517448190378
2647 1217 3721.421875 1497933.578125 12 61.00345789379484 16.373227734648527 -0.01778587702174116
2660 2274 3949.739130434813 911619.2608695652 12 62.846950048787676 16.30857896849965 -0.017264163163967727
3222 2469 1606.1355932203587 311469.86440677964 12 40.07662152951966 17.285544483724262 -0.027073140364409463
3455 2002 2251.39453125 1496313.60546875 12 47.44886227561204 16.91887098292184 -0.022866723203976008
3830 1955 3740.5078125 1495096.4921875 12 61.15969107590391 16.367673584608685 -0.017740442780416123
138 353 1200.0 1492355.0 12 34.64101615137755 17.602046884880938 -0.0313212521035372
358 2209 4066.8000000000466 1439215.2 12 63.77146697387513 16.27686796278748 -0.017013878643319987
905 240 3483.09375 1496410.90625 12 59.017740976760535 16.44508709008199 -0.018384302449448907
1012 971 3103.805970149231 807465.1940298508 12 55.711811765093685 16.57026358961013 -0.019475223756406507
1256 1183 8100.11328125 1492885.88671875 12 90.0006293380774 15.528772268520118 -0.012055471255921083
1279 1378 3699.609375 1492061.390625 12 60.8244143005093 16.379610321749926 -0.01783823177711906
1408 2211 3094.72265625 1495651.27734375 12 55.630231495563635 16.5734456640711 -0.019503783659187646
1485 1656 4492.56640625 1490639.43359375 12 67.0266096878695 16.16876373676907 -0.01618760079097905
1562 1920 3164.9160839160904 760086.0839160839 12 56.25758690093355 16.54909450145885 -0.019286287588385617
1596 1451 2720.7364864865085 1020812.2635135135 12 52.16067950560564 16.713283798074244 -0.020801109385152783
1669 404 2541.4659090908244 922861.5340909092 12 50.41295378264226 16.787289278736598 -0.021522246140903128
1996 1153 5817.921875 1492034.078125 12 76.27530317868295 15.888080287253254 -0.014224787772501841
2023 1009 3947.7578125 1494113.2421875 12 62.8311850317977 16.309123745832427 -0.017268494927334278
2121 412 1888.25390625 1494162.74609375 12 43.45404361218873 17.109849020501173 -0.024968907604623027
2354 680 1766.9799999999814 432592.02 12 42.03546122025999 17.181920915337226 -0.025811540268697194
2448 1677 4062.03515625 1493438.96484375 12 63.73409728120419 16.27814080541807 -0.017023854518764432
2649 1335 1584.0 793632.0 12 39.7994974842648 17.300612056866314 -0.02726165073890613
2785 1206 2195.0546875 1499527.9453125 12 46.85141073116155 16.946386638231623 -0.023158320807581373
2786 605 3620.0505617976887 936182.9494382023 12 60.16685600725443 16.403213408918205 -0.018033184247971665
2790 628 2884.1530612246133 1382540.8469387754 12 53.704311383953275 16.649954238625156 -0.020203219667838355
2865 1920 3183.3529411766212 1365659.6470588234 12 56.42121002935529 16.542788020233573 -0.01923035680084648
3305 439 1986.3348416290246 1483755.665158371 12 44.56831656714245 17.054868848798215 -0.024344648476130805
3451 2161 2664.4301675977185 926285.5698324023 12 51.61811859800508 16.735989144388412 -0.0210197509996409
3489 2267 1331.703125 1494806.296875 12 36.492507792696294 17.488981452825115 -0.029732130391355412
3649 1784 2427.125 1497325.875 12 49.26586039033521 16.837269640945717 -0.022023364484117507
3657 1310 3093.20703125 1501311.79296875 12 55.61660751295426 16.573977528216737 -0.019508561354578867
3740 1181 1956.3125 1497571.6875 12 44.230221568515795 17.071404425270142 -0.024530738520476474
3765 1756 2123.6953125 1495779.3046875 12 46.0835687908391 16.982269478853777 -0.02354418350116334
3981 395 3925.43359375 1494944.56640625 12 62.65328078999535 16.31528091291934 -0.017317528887860822
3982 472 3151.0100502513815 1316492.9899497486 12 56.13385832322041 16.553875529067735 -0.01932879784875178
4211 592 3564.432432432426 1080681.5675675676 12 59.702867874436535 16.42002403345468 -0.018173331342841124
4235 1245 2276.4717741934583 1494580.5282258065 12 47.7123859620692 16.90684432526958 -0.022740426371939612
4509 1672 2278.25 524751.75 12 47.73101716913227 16.905996552636168 -0.022731549930213327
702 738 5719.08203125 1495903.91796875 12 75.62461260231355 15.906684185340909 -0.01434718093308695
854 649 4044.88671875 1494883.11328125 12 63.5994238869347 16.28273409187259 -0.017059902962782855
1362 806 3101.421875 1493563.578125 12 55.690410978910904 16.571097885662123 -0.019482707721637623
1549 1824 3636.58984375 1491216.41015625 12 60.304144498948 16.398264196250295 -0.017992129877888043
1655 2467 781.5789473684272 1026561.4210526316 12 27.95673348888291 18.067567868248986 -0.03880997042917957
1889 895 3217.50390625 1494053.49609375 12 56.72304563623149 16.531202292906812 -0.019128027908765236
1912 1921 2279.3816793892765 898307.6183206107 12 47.742870456113934 16.9054573667621 -0.02272590628997372
1949 215 2165.19921875 1493107.80078125 12 46.531701223466996 16.96125534570912 -0.023317436746817452
1956 1632 2925.44921875 1491687.55078125 12 54.0874220013304 16.634518590412014 -0.020060116749016286
1963 2417 2221.234375 1495065.765625 12 47.129973212383646 16.93351403541753 -0.023021443171856306
2156 396 2529.875 1494376.125 12 50.29786277765687 16.792252341478793 -0.021571493102923146
2495 710 3410.46484375 1494548.53515625 12 58.3991853003961 16.467966057418344 -0.018579026306941318
2535 1400 2175.12890625 1496620.87109375 12 46.638277265031995 16.956287500090447 -0.02326415261512031
2637 2403 4416.03515625 1492127.96484375 12 66.45325542251486 16.187418694569086 -0.016327266333326897
2709 1136 1905.7757009345805 617928.2242990654 12 43.655190996427685 17.099820536760753 -0.024853859878629002
3019 319 3091.3684210525826 1403997.6315789474 12 55.60007572883856 16.57462308448231 -0.019514361910072612
3062 705 3445.203125 1496772.796875 12 58.69585270698433 16.45696291881322 -0.018485122030962396
3134 864 2162.078125 1498793.921875 12 46.49815184499272 16.962821543020382 -0.02333426075980353
3236 700 3529.4375 1497298.5625 12 59.40906917298065 16.430736260688946 -0.018263204845725137
3692 1627 2004.015625 1499148.984375 12 44.76623308923814 17.04524724166165 -0.02423701806308191
3750 462 2728.16796875 1493940.83203125 12 52.23186736801586 16.710322236014363 -0.020772759134864836
3779 2391 4234.901785714319 1490603.0982142857 12 65.07612300770782 16.232891643036208 -0.016672781810795477
3982 594 3352.55078125 1494333.44921875 12 57.901215714784435 16.486561587867172 -0.018738812071660133
4054 1315 2754.5625 1495277.4375 12 52.48392611076271 16.699868422995955 -0.020672996103801435
4120 2240 6060.720183486119 1462750.2798165139 12 77.85062738017028 15.843689416015714 -0.013936946130203772
4217 572 3782.1463414634345 926030.8536585366 12 61.49915724189588 16.355654177846656 -0.017642518184962232
4490 1416 1534.78504672891 821771.2149532711 12 39.176332737111956 17.334881101861846 -0.027695292647240903
137 468 2922.0625 1492873.9375 12 54.05610511311372 16.635776247942335 -0.020071738386064086
504 812 1625.1860465116333 1400407.8139534884 12 40.31359629841567 17.272742287715246 -0.02691399675604334
552 1570 2695.456953642424 987656.5430463576 12 51.91779033859611 16.723418998620858 -0.02089842408399654
642 117 1532.4883720930666 1030277.5116279069 12 39.14700974650639 17.33650703012334 -0.027716037751691333
1129 1812 6442.8984375 1489272.1015625 12 80.2676674477339 15.777296786480077 -0.01351727332436183
1294 2075 3347.2402234636247 941716.7597765364 12 57.855338763709824 16.488282795606224 -0.018753671194136606
1462 114 1425.2203389830538 387888.77966101695 12 37.752090524672326 17.415294971406894 -0.028740130279432185
1480 1935 2388.234375 1491569.765625 12 48.86956491519031 16.854807637350767 -0.02220195743266675
1541 1757 3093.52734375 1490260.47265625 12 55.6194870863621 16.57386510222353 -0.019507551342846565
2001 124 2650.1782178219873 1459797.821782178 12 51.47988168034176 16.741812299672922 -0.021076194516863486
2011 2210 2650.37890625 1492578.62109375 12 51.481830836228035 16.74173008390308 -0.021075396550125792
2042 377 3960.6015625 1493034.3984375 12 62.93331043652479 16.30559711382721 -0.017240472374234032
2081 2158 928.453125 1494915.546875 12 30.470528794230006 17.88060004420934 -0.03560817757141973
2125 1618 2178.13671875 1492588.86328125 12 46.670512304344804 16.954787159091595 -0.023248084206244968
2169 1568 2564.6022099447437 963282.3977900553 12 50.64190172125 16.777449969580537 -0.02142494580816107
2198 1038 1899.3409090908244 923654.6590909092 12 43.58142848841493 17.10349269393796 -0.02489592557271089
2255 2204 4447.86328125 1492558.13671875 12 66.69230301354122 16.17962142649173 -0.016268743932559972
2357 1095 4654.33203125 1493609.66796875 12 68.22266508463298 16.130356595491662 -0.015903805555734497
2608 934 2965.484375 1495393.515625 12 54.45626111844257 16.619760899755384 -0.01992424705104379
2800 528 2203.62109375 1494316.37890625 12 46.94274271652648 16.942157697690675 -0.02311326388728495
2817 898 3369.084158415906 1450108.915841584 12 58.04381240421675 16.481220350939058 -0.01869277628499084
2967 2016 3096.62890625 1494654.37109375 12 55.64736207808956 16.572777091245012 -0.01949777957987347
3153 968 4341.1136363635305 1303479.8863636365 12 65.88712800208802 16.205997113956762 -0.01646755645451135
3239 2214 1338.3762376237428 530075.6237623763 12 36.58382480856454 17.483554456788724 -0.02965791591441235
3240 2199 2519.830188679276 721647.1698113207 12 50.19791020231097 16.796571813328324 -0.021614445613914214
3302 1870 1658.34375 771447.65625 12 40.722766973770334 17.25081360416518 -0.02664357264079948
3494 2365 1761.99609375 1494371.00390625 12 41.97613719424407 17.184987646825675 -0.025848019196696822
3758 923 3078.046875 1495693.953125 12 55.480148476729944 16.579311926661912 -0.019556544634250245
3944 137 4300.9375 1492273.0625 12 65.58153322391907 16.216092171109736 -0.016544291459234688
3987 624 2189.7578125 1494987.2421875 12 46.794848140580605 16.94900978882564 -0.02318631309028836
4229 573 2028.183823529398 688872.8161764706 12 45.035361922931166 17.03223171367403 -0.024092178982745963
4512 2199 1457.8484848485095 694523.1515151515 12 38.18178210676539 17.39071902545926 -0.028416693515406922
121 1711 3809.745283018914 958223.2547169811 12 61.72313409912781 16.347760149969297 -0.017578498173107703
449 1936 4547.96875 1488381.03125 12 67.43862950861323 16.15545632024505 -0.016088701800522565
491 1569 4047.4499999999534 1466027.55 12 63.61957246005315 16.282046268949284 -0.017054500023263648
510 114 1989.0769230768783 786017.9230769231 12 44.59906863463494 17.053371052970917 -0.024327862289873152
623 312 3088.50390625 1496675.49609375 12 55.57430976854324 16.575629612607244 -0.01952340936880413
681 1223 2576.55859375 1497730.44140625 12 50.759812782850176 16.772399941902133 -0.021375177340421173
1791 1051 3346.6796875 1492918.3203125 12 57.850494271872904 16.488464630524863 -0.018755241656207084
1936 418 2764.21484375 1494657.78515625 12 52.57580093303382 16.696070513023 -0.020636870589607798
1956 2331 4031.2109375 1491866.7890625 12 63.491817878369176 16.286411190802276 -0.01708881610664427
2289 1669 3352.171875 1492798.828125 12 57.89794361633235 16.486684305019054 -0.01873987109438432
2576 1728 4262.603375527542 1497027.3966244725 12 65.28861597191 16.22581268869259 -0.01661851739155895
2669 2242 3121.9839572191704 1109981.0160427808 12 55.87471661869231 16.56392333238731 -0.019418443003557436
2847 1030 3398.477272727294 1501164.5227272727 12 58.29646020752284 16.471789075176815 -0.018611764696134785
3097 943 2914.7890625 1498524.2109375 12 53.98878645144749 16.63848217199396 -0.020096765852956305
3415 331 3753.3984375 1494734.6015625 12 61.264985411734166 16.36393832782759 -0.01770995280106912
3532 911 3739.41015625 1498737.58984375 12 61.15071672719789 16.367992241883947 -0.017743046329944757
3929 2136 4801.103448275942 1490802.896551724 12 69.28999529712743 16.096647340715815 -0.015658826290106283
3962 1849 2542.2352941175923 835222.7647058824 12 50.42058403189706 16.786960640544876 -0.02151898913573884
4089 2030 3454.95703125 1491370.04296875 12 58.77888252808146 16.453893373768643 -0.018459010333883842
4175 1504 3395.8828125 1493840.1171875 12 58.274203662512626 16.472618262768336 -0.018618873048589984
4500 115 2887.139534883667 862888.8604651163 12 53.732108974836144 16.648830565613743 -0.020192767801243905
193 996 1008.5106382978847 766906.4893617021 12 31.757056511866537 17.79079879065407 -0.034165634954063585
285 2306 3247.984375 1489057.015625 12 56.991090312433926 16.520965171689536 -0.01903806356488116
534 834 4121.6363636364695 1285136.3636363635 12 64.19997167940551 16.26232581755921 -0.016900318981730226
621 1080 2671.8969072164036 1248852.1030927836 12 51.690394728773384 16.732950756856113 -0.020990360118028583
755 291 1645.8905109488405 726609.1094890512 12 40.56957617413374 17.258997646491487 -0.02674417882363217
1066 1460 4222.09999999986 1493420.9000000001 12 64.97768847842974 16.236178711717155 -0.016698039364083893
1260 2461 5155.145833333489 1420743.8541666665 12 71.79934424027485 16.01939761124885 -0.015111558628851435
1312 2059 4022.1516853931826 934130.8483146068 12 63.42043586568278 16.288853887750076 -0.01710805019217947
1381 1557 4332.71875 1491986.28125 12 65.82339059939103 16.208098753578014 -0.016483502142930297
1555 332 4895.48828125 1492503.51171875 12 69.96776601585904 16.07550996175798 -0.015507140813300676
1576 939 4002.94140625 1493316.05859375 12 63.26880278818305 16.294051917273173 -0.01714905217398312
1780 1390 2377.0196078431327 522198.98039215687 12 48.75468806015615 16.85991808949218 -0.02225427016703027
1868 1965 4676.692640692461 1491318.3073593075 12 68.38634835032838 16.12515292910811 -0.01586573967134173
1910 1354 3854.2890625 1493061.7109375 12 62.08292085992733 16.335139293518345 -0.01747662617949303
1977 884 3183.47265625 1493138.52734375 12 56.422270924254725 16.542747190156653 -0.019229995216899037
2263 1815 3733.65625 1492341.34375 12 61.103651691204185 16.36966417285025 -0.01775671289636172
2389 837 2588.08984375 1496678.91015625 12 50.873272390814414 16.767551628772257 -0.021327505564511427
2442 1149 2402.571428571362 1416954.4285714286 12 49.0160323625991 16.84830922967585 -0.02213561456736535
2590 2332 4435.7421875 1490378.2578125 12 66.60136775997923 16.182584259215158 -0.01629095672494547
2939 1850 2347.05859375 1498385.94140625 12 48.44645078589349 16.87369017052348 -0.022395861459389457
3275 661 3226.13671875 1496958.86328125 12 56.799090826790525 16.528293079549492 -0.019102418440265525
3309 2292 1177.565217391355 751046.4347826086 12 34.3156701434105 17.622537577230467 -0.03161820810917044
3507 916 3633.247011952335 1497889.7529880477 12 60.27642169167257 16.399262687368317 -0.01800040496016865
3804 483 3840.77734375 1494958.22265625 12 61.974005387339616 16.338952172196123 -0.017507340266595863
3863 1610 4130.51953125 1496914.48046875 12 64.26911802141056 16.25998829981495 -0.016882136139452605
3961 1322 2329.640625 1496472.359375 12 48.266350856471426 16.8817776723459 -0.02247942885150859
4019 2440 1800.1538461539894 1238127.846153846 12 42.4282199267656 17.16172594324093 -0.025572602430005177
4155 827 2752.0859375 1493887.9140625 12 52.46032727213966 16.700845022022172 -0.020682295677865812
4364 1204 1308.1484375 1493532.8515625 12 36.16833473495842 17.50835743297755 -0.029998616412695814
311 2426 3290.421875 1488319.578125 12 57.3621990077089 16.506871040658055 -0.01891489550207423
489 1235 2597.796875 1497988.203125 12 50.968587139531344 16.763487024915953 -0.02128762166841528
679 115 1648.1734693878097 622955.8265306122 12 40.5977027599815 17.2574927024207 -0.026725650128891536
919 2322 3701.36328125 1487969.63671875 12 60.83883037378349 16.379095719240368 -0.017834004916497302
990 831 2254.328125 1494751.671875 12 47.47976542696899 16.917457176685865 -0.022851839941561904
1126 1184 5291.73828125 1495016.26171875 12 72.74433504576147 15.991004108216096 -0.014915250779561823
1137 341 3816.86328125 1493432.13671875 12 61.78076789139158 16.34573349013387 -0.017562099615003036
1155 655 4685.19140625 1493643.80859375 12 68.44845802682482 16.123181654960707 -0.01585134320447059
1375 115 2438.4191176471068 862988.5808823529 12 49.38035153426013 16.832229113449557 -0.021972302065270354
1380 897 3235.0918918920215 1049423.908108108 12 56.87786820804751 16.525283447013056 -0.019075961075603148
1439 1381 2348.8125 1492546.1875 12 48.464548899169586 16.872879126282314 -0.02238749817433235
1569 1724 2515.3671875 1491197.6328125 12 50.15343644756558 16.798496521683994 -0.02163361230759024
1758 1406 2530.1886792453006 590519.8113207547 12 50.30098089744673 16.79211772937297 -0.02157015590236878
1767 1019 2816.75390625 1493070.24609375 12 53.07309964803262 16.67562773683654 -0.020443501645757374
2063 670 3130.8203125 1493758.1796875 12 55.95373367792359 16.560854642941962 -0.01939102055718731
